broad_category,level1_subject,level2_subject,specific_subject,volume_index,volume_title,source,paragraph_id,primary_subject,annotation_supported,original_subject,text
人物政事,郑云达,郑云达,郑云达,14,卷六·器奇,卷六·器奇-2,V14-P002,郑云达,no,郑云达,郑云达少时，得一剑，鳞铗星镡，有时而吼。常在庄居，晴日藉膝玩之。忽有一人，从庭树然而下，衣朱紫，虬发，露剑而立，黑气周身，状如重雾。郑素有胆气，佯若不见。其人因言：「我上界人，知公有异剑，愿借一观。」郑谓曰：「此凡铁耳，不堪君玩。上界岂藉此乎？」其人求之不已。郑伺便良久，疾起斫之，不中，忽坠黑气著地，数日方散。
人物政事,郑仁,郑仁,郑仁,3,卷一·天咫,卷一·天咫-5,V03-P005,未判定,no,未判定,太和中，郑仁本表弟，不记姓名，常与一王秀才游嵩山，扪萝越涧，境极幽后，遂迷归路。将暮，不知所之。徙倚间，忽觉丛中鼾睡声，披榛窥之，见一人布衣，甚洁白，枕一幞物，方眠熟。即呼之，曰：「某偶入此径，迷路，君知向官道否？」其人举首略视，不应，复寝。又再三呼之，乃起坐，顾曰：「来此。」二人因就之，且问其所自。其人笑{{一曰言}}曰：「君知月乃七宝合成乎？月势如丸，其影，日烁其凸处也。常有八万二千户修之，予即一数。」因开幞，有斤凿数事，玉屑饭两裹，授与二人曰：「分食此。虽不足长生，可一生无疾耳。」乃起二人，指一支径：「但由此，自合官道矣。」言已不见。
人物政事,郑相,郑相,郑相,27,卷十四·诺皋记上,卷十四·诺皋记上-36,V27-P036,郑相,no,郑相,郑相在梁州，有龙兴寺僧智圆，善总持敕勒之术，制邪理痛多著效，日有数十人候门。智圆腊高稍倦，郑公颇敬之。因求住城东隙地，郑公为起草屋种植，有沙弥、行者各一人。居之数年，暇日，智圆向阳科脚甲，有妇人布衣，甚端丽，至阶作礼。智圆遽整衣，怪问：「弟子何由至此？」妇人因泣曰：「妾不幸夫亡而子幼小，老母危病。知和尚神咒助力，乞加救护。」智圆曰：「贫道本厌城隍喧啾，兼烦于招谢，弟子母病，可就此为加持也。」妇人复再三泣请，且言母病剧，不可举扶，智圆亦哀而许之。乃言从此向北二十馀里一村，村侧近有鲁家庄，但访韦十娘所居也。智圆诘朝如言行二十馀里，历访悉无而返。来日妇人复至，僧责曰：「贫道昨日远赴约，何差谬如此？」妇人言：「只去和尚所止处二三里耳。和尚慈悲，必为再往。」僧怒曰：「老僧衰暮，今誓不出。」妇人乃声高曰：「慈悲何在耶？今事须去。」因上阶牵僧臂。惊迫，亦疑其非人，恍惚间以刀子刺之，妇人遂倒，乃沙弥误中刀，流血死矣。僧忙然，遽与行者瘗之于饭瓮下。沙弥本村人，家去兰若十七八里。其日，其家悉在田，有人皂衣揭幞，乞浆于田中。村人访其所由，乃言居近智圆和尚兰若。沙弥之父欣然访其子耗，其人请问，具言其事，盖魅所为也。沙弥父母尽皆号哭诣僧，僧犹绐焉。其父乃锹索而获，即诉于官。郑公大骇，俾求盗吏细按，意其必冤也。僧具陈状：「贫道宿债，有死而已。」按者亦以死论。僧求假七日，令持念为将来资粮，郑公哀而许之。僧沐浴设坛，急印契缚暴考其魅。凡三夕，妇人见于坛上，言：「我类不少，所求食处辄为和尚破除。沙弥且在，能为誓不持念，必相还也。」智圆恳为设誓，妇人喜曰：「沙弥在城南某村几里古丘中。」僧言于官，吏用其言寻之，沙弥果在，神已痴矣。发沙弥棺，中乃苕帚也。僧始得雪，自是绝珠贯，不复道一梵字。
人物政事,郭代,郭代,郭代,27,卷十四·诺皋记上,卷十四·诺皋记上-29,V27-P029,郭代公,no,郭代公,郭代公尝山居，中夜有人面如盘，寅目出于灯下。公了无惧色，徐染翰题其颊曰：「久戍人偏老，长征马不肥。」公之警句也。题毕吟之，其物遂灭。数日，公随樵闲步，见巨木上有白耳，大如数斗，所题句在焉。
人物政事,都街肆恶,都街肆恶,都街肆恶,18,卷八·黥,卷八·黥-1,V18-P001,都街肆恶,no,都街肆恶,上都街肆恶少，率髡而肤，备众物形状。持诸军张拳强劫（一曰「弓剑」），至有以蛇集酒家，捉羊脾击人者。今京兆薛公上言白，令里长潜部，约三千馀人，悉杖煞，尸于市。市人有点青者，皆炙灭之。时大宁坊力者张，左膊曰「生不怕京兆尹」，右膊曰「死不畏阎罗王」。又有王力奴，以钱五千，召工可胸腹为山亭院，池榭、草木、鸟兽，无不悉具，细若设色。公悉杖杀之。
人物政事,酒杯藤,酒杯藤,酒杯藤,31,卷十八·广动植之三,卷十八·广动植之三-37,V31-P037,酒杯藤,no,酒杯藤,酒杯藤，大如臂，花坚可酌酒，实大如指，食之消酒。
人物政事,醢石,醢石,醢石,23,卷十·物异,卷十·物异-75,V23-P075,醢石,no,醢石,醢石，成式群从有言，少时尝毁鸟巢，得一黑石如雀卵，圆滑可爱。后偶置醋器中，忽觉石动，徐视之，有四足如糸延，举之，足亦随缩。
人物政事,释僧祗律,释僧祗律,释僧祗律,18,卷八·黥,卷八·黥-25,V18-P025,释僧祗律,no,释僧祗律,释僧祗律：涅盘印者，比丘作梵王法，破肉，以孔雀胆、铜青等画身作字及鸟兽形，名为印黥。
人物政事,释氏,释氏,释氏,31,卷十八·广动植之三,卷十八·广动植之三-42,V31-P042,释氏,no,释氏,释氏有贝多树下《思惟经》，顾徽《广州记》称贝多叶似枇杷，并谬。
人物政事,释氏书,释氏书,释氏书,29,卷十六·广动植之一,卷十六·广动植之一-49,V29-P049,释氏书,yes,释氏书,释氏书言，象七九柱地六牙。牙生理，必因雷声。
人物政事,野悉蜜,野悉蜜,野悉蜜,31,卷十八·广动植之三,卷十八·广动植之三-62,V31-P062,野悉蜜,yes,野悉蜜,野悉蜜，出拂林国，亦出波斯国。苗长七八尺，叶似梅叶，四时敷荣。其花五出，白色，不结子。花若开时，遍野皆香，与岭南詹糖相类。西域人常采其花压以为油，甚香滑。
人物政事,野狐丝,野狐丝,野狐丝,32,卷十九·广动植类之四,卷十九·广动植类之四-49,V32-P049,野狐丝,yes,野狐丝,野狐丝，庭有草蔓生，色白，花微红，大如栗，秦人呼为狐丝。
人物政事,野狐鼻涕,野狐鼻涕,野狐鼻涕,30,卷十七·广动植之二,卷十七·广动植之二-68,V30-P068,野狐鼻涕,no,野狐鼻涕,野狐鼻涕，螵蛸也，俗呼为野狐鼻涕。
人物政事,金曾经,金曾经,金曾经,24,卷十一·广知,卷十一·广知-2,V24-P002,金曾经,no,金曾经,金曾经在丘冢，及为钗钏溲器，陶隐居谓之辱金，不可合炼。
人物政事,金钱花,金钱花,金钱花,32,卷十九·广动植类之四,卷十九·广动植类之四-50,V32-P050,金钱花,yes,金钱花,金钱花，一云本出外国，梁大同二年进来中土。梁时，荆州掾属双陆，赌金钱，钱尽，以金钱花相足，鱼弘谓得花胜得钱。
人物政事,釜石,釜石,釜石,23,卷十·物异,卷十·物异-26,V23-P026,釜石,no,釜石,釜石，夷道县有釜濑，其石大者如釜，小者如斗，形色乱真，唯宝中耳。
人物政事,铁镜,铁镜,铁镜,23,卷十·物异,卷十·物异-79,V23-P079,铁镜,no,铁镜,铁镜，荀讽者，善药性，好读道书，能言名理，樊晃尝给其絮帛。有铁镜，径五寸馀，鼻大如拳，言于道者处得。亦无他异，但数人同照，各自见其影，不见别人影。
人物政事,铜匙草,铜匙草,铜匙草,32,卷十九·广动植类之四,卷十九·广动植类之四-30,V32-P030,铜匙草,yes,铜匙草,铜匙草，生水中，叶如剪刀。
人物政事,铜神,铜神,铜神,23,卷十·物异,卷十·物异-28,V23-P028,铜神,no,铜神,铜神，衡阳唐安县东有略塘，塘有铜神。往往铜声激水，水为变绿作铜腥，鱼尽死。
人物政事,铜马,铜马,铜马,23,卷十·物异,卷十·物异-65,V23-P065,铜马,yes,铜马,铜马，俱德建国鸟浒河中滩派中有火祆祠，相传祆神本自波斯国乘神通来此，常见灵异，因立祆祠。内无象，于大屋下置大小炉，舍檐向西，人向东礼。有一铜马，大如次马，国人言自天下，屈前脚在空中而对神立，后脚入土。自古数有穿视者，深数十丈，竟不及其蹄。西域以五月为岁，每岁日，鸟浒河中有马出，其色如金，与此铜马嘶相应，俄复入水。近有大食王不信，入祆祠，将坏之，忽有火烧其兵，遂不敢毁。
人物政事,铜驼,铜驼,铜驼,23,卷十·物异,卷十·物异-12,V23-P012,铜驼,no,铜驼,铜驼，汉元帝竟宁元年，长陵铜驼生毛，毛端开花。
人物政事,锥,锥,锥,23,卷十·物异,卷十·物异-25,V23-P025,锥,no,锥,锥，中牟县魏任城王台下池中，有汉时铁锥，长六尺，入地三尺，头西南指，不可动。
人物政事,镜石,镜石,镜石,23,卷十·物异,卷十·物异-23,V23-P023,镜石,no,镜石,镜石，济南郡有方山，相传有奂生得仙于此。山南有明镜崖，石方三丈，魑魅行伏，了了然在镜中。南燕时，镜上遂使漆焉。俗言山神恶其照物，故漆之。
人物政事,长庆,长庆,长庆,5,卷二·壶史,卷二·壶史-9,V05-P009,长庆,yes,长庆,长庆初，山人杨隐之在郴州，常寻访道者。有唐居士，土人谓百岁人。杨谒之，因留杨止宿。及夜，呼其女曰：「可将一下弦月子来。」其女遂帖月于壁上，如片纸耳。唐即起，祝之曰：「今夕有客，可赐光明。」言讫，一室朗若张烛。
人物政事,长白山西,长白山西,长白山西,26,卷十三·冥迹,卷十三·冥迹-2,V26-P002,长白山西,no,僧,长白山西有夫人墓，魏孝昭之世，搜扬天下才俊，清河崔罗什，弱冠有令望，被徵诣州，夜经于此。忽见朱门粉壁，楼台相望。俄有一青衣出，语什曰：「女郎须见崔郎。」什然下马，入两重门，内有一青衣通问引前。什曰：「行李之中，忽蒙厚命，素既不叙，无宜深入。」青衣曰：「女郎平陵刘府君之妻，侍中吴质之女。府君先行，故欲相见。」什遂前，入就床坐。其女在户东立，与什温凉。室内二婢秉烛，呼一婢令以玉夹膝置什前。什素有才藻，颇善风咏，虽疑其非人，亦惬心好也。女曰：「比见崔郎息驾庭树，嘉君吟啸，故欲一叙玉颜。」什遂问曰：「魏帝与尊公书，称尊公为元城令，然否？」女曰：「家君元城之日，妾生之岁。」什乃与论汉魏大事，悉与《魏史》符合，言多不能备载。什曰：「贵夫刘氏，愿告其名。」女曰：「狂夫刘孔才之第二子，名瑶，字仲璋。比有罪被摄，仍去不返。」什乃下床辞出，女曰：「从此十年，当更相逢。」什遂以玳瑁簪留之，女以指上玉环赠什。什上马行数十步，回顾乃见一大冢。什届历下，以为不祥，遂请僧为斋，以环布施。天统末，什为王事所牵，筑河堤于垣冢，遂于幕下话斯事于济南奚叔布，因下泣曰：「今岁乃是十年，可如何也作罢。」什在园中食杏，唯云：「报女郎信，我即去。」食一杏未尽而卒。什十二为郡功曹，为州里推重，及死，无不伤叹。
人物政事,阿勃参,阿勃参,阿勃参,31,卷十八·广动植之三,卷十八·广动植之三-60,V31-P060,阿勃参,yes,阿勃参,阿勃参，出拂林国。长一丈馀，皮色青白。叶细，两两相对。花似蔓菁，正黄。子似胡椒，赤色。斫其枝，汁如油，以涂疥癣，无不瘥者。其油极贵，价重于金。
人物政事,阿驿,阿驿,阿驿,31,卷十八·广动植之三,卷十八·广动植之三-63,V31-P063,阿驿,no,阿驿,阿驿，波斯国呼为阿ㄞ，拂林呼为底珍。树长丈四五，枝叶繁茂。叶有五出，似卑麻。无花而实，实赤色，类卑子，味似甘柿，一月一熟。
人物政事,阿魏,阿魏,阿魏,31,卷十八·广动植之三,卷十八·广动植之三-48,V31-P048,阿魏,no,阿魏,阿魏，出伽那国，即北天竺也。伽那呼为形虞。亦出波斯国，波斯国呼为阿虞截。树长八九丈，皮色青黄。三月生叶，叶似鼠耳，无花实。断其枝，汁出如饴，久乃坚凝，名阿魏。拂林国僧弯所说同。摩伽陀国僧提婆言，取其汁如米豆屑合成阿魏。
人物政事,陆盐,陆盐,陆盐,23,卷十·物异,卷十·物异-15,V23-P015,陆盐,no,陆盐,陆盐，昆吾陆盐周十馀里，无水，自生天盐。月满则如积雪，味甘。月亏则如薄霜，味苦。月尽则全尽。颍阳碑，魏曹丕受禅处，后六字生金。司马氏金行，明六世迁魏也。
人物政事,陈朴,陈朴,陈朴,28,卷十五·诺皋记下,卷十五·诺皋记下-3,V28-P003,陈朴,no,陈朴,有陈朴，元和中，住崇贤里北街。大门外有大槐树，朴常黄昏徙倚窥外，见若妇人及狐大老乌之类，飞入树中，遂伐视之。树三槎，一槎空中，一槎有独头栗一百二十，一槎中襁一死儿，长尺馀。
人物政事,雀,雀,雀,29,卷十六·广动植之一,卷十六·广动植之一-14,V29-P014,雀,no,雀,雀，释氏书言，雀沙生，因浴沙尘受卵。蜀吊乌山，至雉雀来吊最悲，百姓夜燃火伺取之。无膆不食，似持（一曰特）悲者，以为义，则不杀。
人物政事,雀芋,雀芋,雀芋,32,卷十九·广动植类之四,卷十九·广动植类之四-54,V32-P054,雀芋,no,雀芋,雀芋，状如雀头，置乾地反湿，置湿处复干。飞鸟触之堕，走兽遇之僵。
人物政事,集贤,集贤,集贤,8,卷四·喜兆,卷四·喜兆-1,V08-P001,集贤张希复学士,yes,集贤,集贤张希复学士尝言：李揆相公将拜相前一月，日将夕，有虾蟆大如床，见于寝堂中，俄失所在。又言：初授新州，将拜相，井忽涨，才深馀尺。
人物政事,雌雉,雌雉,雌雉,1,卷一·忠志,卷一·忠志-6,V01-P006,则天,no,雌雉,则天初诞之夕，雌雉皆雊。右手中指有黑毫，左旋如黑子，引之，长尺余。
人物政事,雍益坚云,雍益坚云,雍益坚云,12,卷五·怪术,卷五·怪术-14,V12-P014,雍益坚云,no,雍益坚云,雍益坚云：「主夜神咒，持之有功德，夜行及寐，可已恐怖恶梦。咒曰『婆珊婆演底』。」
人物政事,雏鹆,雏鹆,雏鹆,29,卷十六·广动植之一,卷十六·广动植之一-18,V29-P018,雏鹆,no,雏鹆,雏鹆，旧言可使取火，效人言，胜鹦鹉。取其目睛，和人乳研，滴眼中，能见烟霄外物也。
人物政事,雕角鹰等,雕角鹰等,雕角鹰等,33,卷二十·肉攫部,卷二十·肉攫部-6,V33-P006,雕角鹰等,no,雕角鹰等,雕角鹰等，三月一日停放，四月上旬置笼。
人物政事,雨木,雨木,雨木,23,卷十·物异,卷十·物异-51,V23-P051,雨木,no,雨木,雨木，贞元四年，雨木于陈留，大如指，长寸许。每木有孔通中，所下其立如植，遍十馀里。
人物政事,雪,雪,雪,23,卷十·物异,卷十·物异-50,V23-P050,雪,no,雪,雪，贞元二年，长安大雪，平地深尺馀。雪上有薰黑色。
